,id,reviewer_id,sample_id,smell,severity,review_timestamp,type,code_name,repository,commit_hash,path,start_line,end_line,link,is_from_industry_relevant_project
10502,11002,3,7835135,long method,minor,42:12.8,function,org.apache.geode.internal.cache.partitioned.fixed.SingleHopQuarterPartitionResolver#getRoutingObject EntryOperation,git@github.com:apache/geode.git,8fd839e8b73e40bd2dfd14f331b587431bd35a66,/geode-core/src/distributedTest/java/org/apache/geode/internal/cache/partitioned/fixed/SingleHopQuarterPartitionResolver.java,69,107,https://github.com/apache/geode/blob/8fd839e8b73e40bd2dfd14f331b587431bd35a66/geode-core/src/distributedTest/java/org/apache/geode/internal/cache/partitioned/fixed/SingleHopQuarterPartitionResolver.java/#L69-L107,1.0
10507,11007,3,6601584,long method,minor,48:01.1,function,com.epam.catgenome.dao.reference.BookmarkDao#loadBookmarkItemsByBookmarkIds Collection<Long>,git@github.com:epam/NGB.git,340504529fc576eeec92fbae636e437ce486cc4a,/server/catgenome/src/main/java/com/epam/catgenome/dao/reference/BookmarkDao.java,184,205,https://github.com/epam/NGB/blob/340504529fc576eeec92fbae636e437ce486cc4a/server/catgenome/src/main/java/com/epam/catgenome/dao/reference/BookmarkDao.java/#L184-L205,1.0
10520,11020,3,8653310,long method,minor,50:13.9,function,org.apache.ignite.internal.processors.query.h2.sys.view.SqlSystemViewNodeMetrics#getRows Session|SearchRow|SearchRow,git@github.com:apache/ignite.git,7a7c407ea41477aae8508bfe871b4e9a67e1b277,/modules/indexing/src/main/java/org/apache/ignite/internal/processors/query/h2/sys/view/SqlSystemViewNodeMetrics.java,105,200,https://github.com/apache/ignite/blob/7a7c407ea41477aae8508bfe871b4e9a67e1b277/modules/indexing/src/main/java/org/apache/ignite/internal/processors/query/h2/sys/view/SqlSystemViewNodeMetrics.java/#L105-L200,1.0
10523,11023,3,3992626,long method,minor,55:10.9,function,org.apache.batik.anim.timing.TimedElement#removeInstanceTime InstanceTime|boolean,git@github.com:apache/batik.git,8b9b758641a11c43c4e9493386268fa0dc5c7efb,/batik-anim/src/main/java/org/apache/batik/anim/timing/TimedElement.java,306,343,https://github.com/apache/batik/blob/8b9b758641a11c43c4e9493386268fa0dc5c7efb/batik-anim/src/main/java/org/apache/batik/anim/timing/TimedElement.java/#L306-L343,1.0
10543,11043,3,6145911,long method,major,46:48.0,function,org.eclipse.dltk.internal.ui.wizards.buildpath.newsourcepage.BuildpathModifierQueries.getDefaultInclusionExclusionQuery Shell,git@github.com:eclipse/dltk.core.git,ff5ee79db0c2234347cb3f956de9b31047f43613,/core/plugins/org.eclipse.dltk.ui/src/org/eclipse/dltk/internal/ui/wizards/buildpath/newsourcepage/BuildpathModifierQueries.java,213,244,https://github.com/eclipse/dltk.core/blob/ff5ee79db0c2234347cb3f956de9b31047f43613/core/plugins/org.eclipse.dltk.ui/src/org/eclipse/dltk/internal/ui/wizards/buildpath/newsourcepage/BuildpathModifierQueries.java/#L213-L244,1.0
10560,11060,3,8049607,long method,minor,52:05.7,function,org.eclipse.titan.designer.AST.TTCN3.templates.Referenced_Template.Referenced_Template CompilationTimeStamp|SpecificValue_Template,git@github.com:eclipse/titan.EclipsePlug-ins.git,92bae808bfd4757c9a2f7cc0e59cd17ad801394c,/org.eclipse.titan.designer/src/org/eclipse/titan/designer/AST/TTCN3/templates/Referenced_Template.java,79,100,https://github.com/eclipse/titan.EclipsePlug-ins/blob/92bae808bfd4757c9a2f7cc0e59cd17ad801394c/org.eclipse.titan.designer/src/org/eclipse/titan/designer/AST/TTCN3/templates/Referenced_Template.java/#L79-L100,1.0
10565,11065,3,9379644,long method,minor,54:22.2,function,com.sun.org.apache.xml.internal.security.c14n.ClassLoaderUtils.loadClass2 String|Class<?>,git@github.com:SAP/SapMachine.git,6e62561730c46dc5000c39665c43951832192ceb,/src/java.xml.crypto/share/classes/com/sun/org/apache/xml/internal/security/c14n/ClassLoaderUtils.java,66,83,https://github.com/SAP/SapMachine/blob/6e62561730c46dc5000c39665c43951832192ceb/src/java.xml.crypto/share/classes/com/sun/org/apache/xml/internal/security/c14n/ClassLoaderUtils.java/#L66-L83,1.0
10576,11076,3,8298934,long method,minor,58:31.1,function,org.eclipse.acceleo.internal.ide.ui.editors.template.AcceleoCompletionProcessor#computeOverridesBrowserView List<ICompletionProposal>,git@github.com:eclipse/acceleo.git,3b0576ceff41c61c97f94fba4020adbab691bd68,/plugins/org.eclipse.acceleo.ide.ui/src/org/eclipse/acceleo/internal/ide/ui/editors/template/AcceleoCompletionProcessor.java,365,383,https://github.com/eclipse/acceleo/blob/3b0576ceff41c61c97f94fba4020adbab691bd68/plugins/org.eclipse.acceleo.ide.ui/src/org/eclipse/acceleo/internal/ide/ui/editors/template/AcceleoCompletionProcessor.java/#L365-L383,0.0
10588,11088,13,4933953,long method,major,11:28.9,function,org.apache.wiki.providers.VersioningFileProvider#getPageInfo String|int,git@github.com:apache/jspwiki.git,820684992fa0b736505506d6810fdcdf7ad2dbb5,/jspwiki-main/src/main/java/org/apache/wiki/providers/VersioningFileProvider.java,540,631,https://github.com/apache/jspwiki/blob/820684992fa0b736505506d6810fdcdf7ad2dbb5/jspwiki-main/src/main/java/org/apache/wiki/providers/VersioningFileProvider.java/#L540-L631,1.0
10592,11092,13,6633402,long method,major,14:04.9,function,com.esri.android.mapsapp.MapFragment#getSuggestions String,git@github.com:Esri/maps-app-android.git,1af1f74ece08f678ce7de7bf173034d30e1cb100,/maps-app/src/main/java/com/esri/android/mapsapp/MapFragment.java,735,781,https://github.com/Esri/maps-app-android/blob/1af1f74ece08f678ce7de7bf173034d30e1cb100/maps-app/src/main/java/com/esri/android/mapsapp/MapFragment.java/#L735-L781,1.0
10596,11096,13,9046923,long method,minor,32:27.0,function,org.eclipse.jdt.core.tests.compiler.regression.GenericsRegressionTest_1_8#testBug427626,git@github.com:eclipse/eclipse.jdt.core.git,24d47c292ed4bd8fdc28b3c2f9afdab1401d025c,/org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/GenericsRegressionTest_1_8.java,2043,2082,https://github.com/eclipse/eclipse.jdt.core/blob/24d47c292ed4bd8fdc28b3c2f9afdab1401d025c/org.eclipse.jdt.core.tests.compiler/src/org/eclipse/jdt/core/tests/compiler/regression/GenericsRegressionTest_1_8.java/#L2043-L2082,0.5
10610,11110,10,4514232,long method,critical,09:11.5,function,org.apache.felix.framework.SecurityActivator#start BundleContext,git@github.com:apache/felix.git,a132994b250751d4ba3b115ee070ba397d9840ca,/framework.security/src/main/java/org/apache/felix/framework/SecurityActivator.java,99,220,https://github.com/apache/felix/blob/a132994b250751d4ba3b115ee070ba397d9840ca/framework.security/src/main/java/org/apache/felix/framework/SecurityActivator.java/#L99-L220,1.0
10624,11124,13,9023034,long method,major,35:31.0,function,org.apache.solr.handler.component.SearchHandler#getAndPrepShardHandler SolrQueryRequest|ResponseBuilder,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/solr/core/src/java/org/apache/solr/handler/component/SearchHandler.java,211,248,https://github.com/apache/lucene-solr/blob/bca22d58e2d126ec6d349d375d3ea028892104e1/solr/core/src/java/org/apache/solr/handler/component/SearchHandler.java/#L211-L248,1.0
10626,11126,13,5416350,long method,minor,35:50.9,function,org.apache.phoenix.end2end.BaseAggregateIT#testGroupByOrderPreservingDescSort,git@github.com:apache/phoenix.git,69e5bb0b304a53967cef40b2a4cfc66e69ecaa51,/phoenix-core/src/it/java/org/apache/phoenix/end2end/BaseAggregateIT.java,386,427,https://github.com/apache/phoenix/blob/69e5bb0b304a53967cef40b2a4cfc66e69ecaa51/phoenix-core/src/it/java/org/apache/phoenix/end2end/BaseAggregateIT.java/#L386-L427,1.0
10635,11135,13,5278260,long method,critical,36:52.9,function,org.apache.openjpa.kernel.BrokerImpl#refreshInternal Collection|OpCallbacks,git@github.com:apache/openjpa.git,8c0b843f6e6e0dd86a31e485928e61f2ba4c8f29,/openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java,3172,3253,https://github.com/apache/openjpa/blob/8c0b843f6e6e0dd86a31e485928e61f2ba4c8f29/openjpa-kernel/src/main/java/org/apache/openjpa/kernel/BrokerImpl.java/#L3172-L3253,1.0
10637,11137,13,7576371,long method,critical,37:18.9,function,org.springframework.orm.jpa.SharedEntityManagerCreator.SharedEntityManagerInvocationHandler#invoke Object|Method|Object[],git@github.com:spring-projects/spring-framework.git,3a0f309e2c9fdbbf7fb2d348be861528177f8555,/spring-orm/src/main/java/org/springframework/orm/jpa/SharedEntityManagerCreator.java,212,331,https://github.com/spring-projects/spring-framework/blob/3a0f309e2c9fdbbf7fb2d348be861528177f8555/spring-orm/src/main/java/org/springframework/orm/jpa/SharedEntityManagerCreator.java/#L212-L331,1.0
10659,11159,13,8922371,long method,minor,41:04.8,function,org.apache.hadoop.hive.metastore.api.WMTrigger.WMTriggerStandardScheme#read org.apache.thrift.protocol.TProtocol|WMTrigger,git@github.com:apache/hive.git,2fa22bf360898dc8fd1408bfcc96e1c6aeaf9a53,/standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/WMTrigger.java,733,798,https://github.com/apache/hive/blob/2fa22bf360898dc8fd1408bfcc96e1c6aeaf9a53/standalone-metastore/metastore-common/src/gen/thrift/gen-javabean/org/apache/hadoop/hive/metastore/api/WMTrigger.java/#L733-L798,1.0
10661,11161,13,8685299,long method,major,41:36.9,function,org.apache.ofbiz.party.contact.ContactMechWorker.getFacilityContactMechValueMaps Delegator|String|boolean|String,git@github.com:apache/ofbiz.git,7ba7f3c2e16df6c8db0d8114e124957199cea1ff,/applications/party/src/main/java/org/apache/ofbiz/party/contact/ContactMechWorker.java,129,198,https://github.com/apache/ofbiz/blob/7ba7f3c2e16df6c8db0d8114e124957199cea1ff/applications/party/src/main/java/org/apache/ofbiz/party/contact/ContactMechWorker.java/#L129-L198,0.0
10664,11164,13,4651047,long method,minor,42:11.4,function,org.codehaus.groovy.transform.stc.StaticTypeCheckingSupport.typeCheckMethodsWithGenerics ClassNode|ClassNode[]|MethodNode,git@github.com:apache/groovy.git,00ee0547c00673a93e0843a9d72c8e4293d1efdb,/src/main/java/org/codehaus/groovy/transform/stc/StaticTypeCheckingSupport.java,1460,1483,https://github.com/apache/groovy/blob/00ee0547c00673a93e0843a9d72c8e4293d1efdb/src/main/java/org/codehaus/groovy/transform/stc/StaticTypeCheckingSupport.java/#L1460-L1483,1.0
10670,11170,13,5625012,long method,minor,43:19.8,function,org.apache.royale.compiler.internal.config.FlashBuilderConfigurator.RoyaleLibPropertiesHandler#startElement String|String|String|Attributes,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/compiler-common/src/main/java/org/apache/royale/compiler/internal/config/FlashBuilderConfigurator.java,468,510,https://github.com/apache/royale-compiler/blob/fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd/compiler-common/src/main/java/org/apache/royale/compiler/internal/config/FlashBuilderConfigurator.java/#L468-L510,1.0
10672,11172,3,6299837,long method,minor,50:17.2,function,org.eclipse.jetty.websocket.common.util.ReflectUtils.resolveGenericRef GenericRef|Class<?>|Type,git@github.com:eclipse/jetty.project.git,65528f76c5ef6ddca11385f9721c8f0bc5f2eed7,/jetty-websocket/websocket-common/src/main/java/org/eclipse/jetty/websocket/common/util/ReflectUtils.java,189,225,https://github.com/eclipse/jetty.project/blob/65528f76c5ef6ddca11385f9721c8f0bc5f2eed7/jetty-websocket/websocket-common/src/main/java/org/eclipse/jetty/websocket/common/util/ReflectUtils.java/#L189-L225,1.0
10679,11179,3,8382642,long method,minor,53:24.7,function,org.apache.camel.maven.RunMojo#addRelevantPluginDependenciesToClasspath Set<URL>,git@github.com:apache/camel.git,8a85a70643c4d6eec2d3abddeea44ecb06c2f486,/tooling/maven/camel-maven-plugin/src/main/java/org/apache/camel/maven/RunMojo.java,734,761,https://github.com/apache/camel/blob/8a85a70643c4d6eec2d3abddeea44ecb06c2f486/tooling/maven/camel-maven-plugin/src/main/java/org/apache/camel/maven/RunMojo.java/#L734-L761,1.0
10699,11199,3,6873573,long method,minor,38:22.5,function,org.eclipse.n4js.generator.headless.HeadlessHelper#registerProjectsToFileBasedWorkspace Iterable<URI>|FileBasedWorkspace,git@github.com:eclipse/n4js.git,f715912fce0352ab574ff878086f77d17a78c908,/plugins/org.eclipse.n4js.generator.headless/src/org/eclipse/n4js/generator/headless/HeadlessHelper.java,82,129,https://github.com/eclipse/n4js/blob/f715912fce0352ab574ff878086f77d17a78c908/plugins/org.eclipse.n4js.generator.headless/src/org/eclipse/n4js/generator/headless/HeadlessHelper.java/#L82-L129,1.0
10701,11201,3,7432284,long method,major,38:38.2,function,"org.springframework.data.jdbc.config.oracle.PoolingDataSourceBeanDefinitionParser#setOptionalAttribute BeanDefinitionBuilder|Map<String, Object>|String|String|String",git@github.com:spring-projects/spring-data-jdbc-ext.git,9f19335f6f776ad36158cfaa0f5aad64333ce988,/spring-data-oracle/src/main/java/org/springframework/data/jdbc/config/oracle/PoolingDataSourceBeanDefinitionParser.java,341,388,https://github.com/spring-projects/spring-data-jdbc-ext/blob/9f19335f6f776ad36158cfaa0f5aad64333ce988/spring-data-oracle/src/main/java/org/springframework/data/jdbc/config/oracle/PoolingDataSourceBeanDefinitionParser.java/#L341-L388,0.0
10706,11206,3,7201768,long method,major,39:23.2,function,"com.oracle.bmc.database.DatabaseAsyncClient#generateAutonomousDatabaseWallet GenerateAutonomousDatabaseWalletRequest|com.oracle.bmc.responses.AsyncHandler<GenerateAutonomousDatabaseWalletRequest, GenerateAutonomousDatabaseWalletResponse>",git@github.com:oracle/oci-java-sdk.git,76e9cecd7b309d9f12e5efe96c74167c66a98872,/bmc-database/src/main/java/com/oracle/bmc/database/DatabaseAsyncClient.java,1700,1793,https://github.com/oracle/oci-java-sdk/blob/76e9cecd7b309d9f12e5efe96c74167c66a98872/bmc-database/src/main/java/com/oracle/bmc/database/DatabaseAsyncClient.java/#L1700-L1793,1.0
10723,11223,3,7588956,long method,major,43:25.9,function,org.springframework.web.servlet.support.BindStatus.BindStatus RequestContext|String|boolean,git@github.com:spring-projects/spring-framework.git,3a0f309e2c9fdbbf7fb2d348be861528177f8555,/spring-webmvc/src/main/java/org/springframework/web/servlet/support/BindStatus.java,96,169,https://github.com/spring-projects/spring-framework/blob/3a0f309e2c9fdbbf7fb2d348be861528177f8555/spring-webmvc/src/main/java/org/springframework/web/servlet/support/BindStatus.java/#L96-L169,1.0
10726,11226,3,5894091,long method,major,46:57.1,function,org.apache.vxquery.runtime.functions.type.SequenceTypeMatcher#matchesAllInstances SequenceType,git@github.com:apache/vxquery.git,5d1175d2cb04a54ba751295f2ac67daec38bf723,/vxquery-core/src/main/java/org/apache/vxquery/runtime/functions/type/SequenceTypeMatcher.java,156,184,https://github.com/apache/vxquery/blob/5d1175d2cb04a54ba751295f2ac67daec38bf723/vxquery-core/src/main/java/org/apache/vxquery/runtime/functions/type/SequenceTypeMatcher.java/#L156-L184,1.0
10743,11243,3,7102262,long method,critical,58:01.4,function,sun.security.x509.X509CertInfo#toString,git@github.com:google/j2objc.git,471504a735b48d5d4ace51afa1542cc4790a921a,/jre_emul/android/platform/libcore/ojluni/src/main/java/sun/security/x509/X509CertInfo.java,292,354,https://github.com/google/j2objc/blob/471504a735b48d5d4ace51afa1542cc4790a921a/jre_emul/android/platform/libcore/ojluni/src/main/java/sun/security/x509/X509CertInfo.java/#L292-L354,1.0
10745,11245,3,4919602,long method,minor,58:24.8,function,org.apache.jmeter.protocol.http.config.gui.UrlConfigGui#configure TestElement,git@github.com:apache/jmeter.git,0facf1525a7d0bd816efd33e72309856e901a883,/src/protocol/http/org/apache/jmeter/protocol/http/config/gui/UrlConfigGui.java,272,314,https://github.com/apache/jmeter/blob/0facf1525a7d0bd816efd33e72309856e901a883/src/protocol/http/org/apache/jmeter/protocol/http/config/gui/UrlConfigGui.java/#L272-L314,1.0
10756,11256,3,9279084,long method,critical,59:52.3,function,com.sun.imageio.plugins.jpeg.JPEGImageMetadataFormat.JPEGImageMetadataFormat,git@github.com:SAP/SapMachine.git,6e62561730c46dc5000c39665c43951832192ceb,/src/java.desktop/share/classes/com/sun/imageio/plugins/jpeg/JPEGImageMetadataFormat.java,43,338,https://github.com/SAP/SapMachine/blob/6e62561730c46dc5000c39665c43951832192ceb/src/java.desktop/share/classes/com/sun/imageio/plugins/jpeg/JPEGImageMetadataFormat.java/#L43-L338,1.0
10758,11258,3,4651047,long method,minor,00:37.3,function,org.codehaus.groovy.transform.stc.StaticTypeCheckingSupport.typeCheckMethodsWithGenerics ClassNode|ClassNode[]|MethodNode,git@github.com:apache/groovy.git,00ee0547c00673a93e0843a9d72c8e4293d1efdb,/src/main/java/org/codehaus/groovy/transform/stc/StaticTypeCheckingSupport.java,1460,1483,https://github.com/apache/groovy/blob/00ee0547c00673a93e0843a9d72c8e4293d1efdb/src/main/java/org/codehaus/groovy/transform/stc/StaticTypeCheckingSupport.java/#L1460-L1483,1.0
10769,11269,3,4582889,long method,major,22:01.0,function,org.apache.fop.area.AreaTreeParser.Handler#startElement String|String|String|Attributes,git@github.com:apache/fop.git,caced35327f6b6d6eeac2a13543f3c458e902101,/fop-core/src/main/java/org/apache/fop/area/AreaTreeParser.java,260,323,https://github.com/apache/fop/blob/caced35327f6b6d6eeac2a13543f3c458e902101/fop-core/src/main/java/org/apache/fop/area/AreaTreeParser.java/#L260-L323,1.0
10771,11271,3,4426200,long method,minor,22:14.5,function,org.apache.eagle.jpm.spark.history.status.JobHistoryZKStateManager#resetApplications,git@github.com:apache/eagle.git,7ac9421c2c27d12ae88f001866b4444310fcaa3f,/eagle-jpm/eagle-jpm-spark-history/src/main/java/org/apache/eagle/jpm/spark/history/status/JobHistoryZKStateManager.java,103,133,https://github.com/apache/eagle/blob/7ac9421c2c27d12ae88f001866b4444310fcaa3f/eagle-jpm/eagle-jpm-spark-history/src/main/java/org/apache/eagle/jpm/spark/history/status/JobHistoryZKStateManager.java/#L103-L133,0.5
10776,11276,3,6577272,long method,minor,40:29.4,function,org.eclipse.xtext.web.example.entities.parser.antlr.internal.InternalEntitiesParser#entryRuleXMultiplicativeExpression,git@github.com:eclipse/xtext-web.git,ff7aa71dbdf9f1abf4cf3e3911c17707293dfe49,/org.eclipse.xtext.web.example.entities/src-gen/org/eclipse/xtext/web/example/entities/parser/antlr/internal/InternalEntitiesParser.java,5034,5068,https://github.com/eclipse/xtext-web/blob/ff7aa71dbdf9f1abf4cf3e3911c17707293dfe49/org.eclipse.xtext.web.example.entities/src-gen/org/eclipse/xtext/web/example/entities/parser/antlr/internal/InternalEntitiesParser.java/#L5034-L5068,0.0
10780,11280,3,8712093,long method,minor,41:20.2,function,org.eclipse.swt.graphics.Cursor.Cursor Device|int,git@github.com:eclipse/eclipse.platform.swt.git,bf870e8ff7e54069e96e5c9a74dc84d49a444484,/bundles/org.eclipse.swt/Eclipse SWT/cocoa/org/eclipse/swt/graphics/Cursor.java,172,238,https://github.com/eclipse/eclipse.platform.swt/blob/bf870e8ff7e54069e96e5c9a74dc84d49a444484/bundles/org.eclipse.swt/Eclipse SWT/cocoa/org/eclipse/swt/graphics/Cursor.java/#L172-L238,1.0
10800,11300,3,4571455,long method,minor,47:15.8,function,org.apache.fop.layoutmgr.table.ColumnSetup#computeTableUnit PercentBaseContext|int,git@github.com:apache/fop.git,caced35327f6b6d6eeac2a13543f3c458e902101,/fop-core/src/main/java/org/apache/fop/layoutmgr/table/ColumnSetup.java,201,235,https://github.com/apache/fop/blob/caced35327f6b6d6eeac2a13543f3c458e902101/fop-core/src/main/java/org/apache/fop/layoutmgr/table/ColumnSetup.java/#L201-L235,1.0
10808,11308,3,6442583,long method,major,47:55.9,function,org.eclipse.orion.server.cf.loggregator.LoggregatorMessage.Message.Builder#mergeFrom com.google.protobuf.CodedInputStream|com.google.protobuf.ExtensionRegistryLite,git@github.com:eclipse/orion.server.git,24624b85e0d543e8f3cea2bc30f3f589b37de4f0,/bundles/org.eclipse.orion.server.cf/src/org/eclipse/orion/server/cf/loggregator/LoggregatorMessage.java,651,716,https://github.com/eclipse/orion.server/blob/24624b85e0d543e8f3cea2bc30f3f589b37de4f0/bundles/org.eclipse.orion.server.cf/src/org/eclipse/orion/server/cf/loggregator/LoggregatorMessage.java/#L651-L716,1.0
10824,11324,3,6344285,long method,minor,50:54.7,function,org.eclipse.linuxtools.internal.rpm.ui.editor.preferences.PreferenceInitializer#initializeDefaultPreferences,git@github.com:eclipse/linuxtools.git,11865e6e7d86a9d2e63c7b25605f6055875e63ad,/rpm/org.eclipse.linuxtools.rpm.ui.editor/src/org/eclipse/linuxtools/internal/rpm/ui/editor/preferences/PreferenceInitializer.java,25,59,https://github.com/eclipse/linuxtools/blob/11865e6e7d86a9d2e63c7b25605f6055875e63ad/rpm/org.eclipse.linuxtools.rpm.ui.editor/src/org/eclipse/linuxtools/internal/rpm/ui/editor/preferences/PreferenceInitializer.java/#L25-L59,1.0
10841,11341,3,8495850,long method,minor,53:08.9,function,org.apache.cloudstack.api.command.admin.storage.AddImageStoreS3CMD#execute,git@github.com:apache/cloudstack.git,8d3feb100aab4a45b31a789f444038b892161eec,/api/src/main/java/org/apache/cloudstack/api/command/admin/storage/AddImageStoreS3CMD.java,99,147,https://github.com/apache/cloudstack/blob/8d3feb100aab4a45b31a789f444038b892161eec/api/src/main/java/org/apache/cloudstack/api/command/admin/storage/AddImageStoreS3CMD.java/#L99-L147,1.0
10859,11359,3,4356398,long method,critical,58:28.8,function,org.apache.derby.impl.sql.compile.SubqueryNode#preprocess int|FromList|SubqueryList|PredicateList,git@github.com:apache/derby.git,bd246fc89d4fce3f82f8344074ecb8a4713418df,/java/org.apache.derby.engine/org/apache/derby/impl/sql/compile/SubqueryNode.java,606,926,https://github.com/apache/derby/blob/bd246fc89d4fce3f82f8344074ecb8a4713418df/java/org.apache.derby.engine/org/apache/derby/impl/sql/compile/SubqueryNode.java/#L606-L926,1.0
10865,11365,3,7916535,long method,minor,58:57.7,function,org.apache.xalan.xsltc.runtime.ObjectFactory.findProviderClass String|ClassLoader|boolean,git@github.com:apache/servicemix-bundles.git,5f2c7727f71c167997947ad4604f9b8200952af2,/xalan-2.7.2/src/main/java/org/apache/xalan/xsltc/runtime/ObjectFactory.java,477,529,https://github.com/apache/servicemix-bundles/blob/5f2c7727f71c167997947ad4604f9b8200952af2/xalan-2.7.2/src/main/java/org/apache/xalan/xsltc/runtime/ObjectFactory.java/#L477-L529,0.0
10873,11373,3,4068177,long method,minor,43:24.8,function,org.apache.asterix.hyracks.bootstrap.ApplicationConfigurator.registerConfigOptions IConfigManager,git@github.com:apache/asterixdb.git,223d13a06c4a4a58408aeac19674ac1f36f5ff35,/asterixdb/asterix-app/src/main/java/org/apache/asterix/hyracks/bootstrap/ApplicationConfigurator.java,45,65,https://github.com/apache/asterixdb/blob/223d13a06c4a4a58408aeac19674ac1f36f5ff35/asterixdb/asterix-app/src/main/java/org/apache/asterix/hyracks/bootstrap/ApplicationConfigurator.java/#L45-L65,1.0
10876,11376,3,9267571,long method,major,43:58.5,function,com.sun.org.apache.xerces.internal.impl.xs.XMLSchemaLoader#reset XMLComponentManager,git@github.com:SAP/SapMachine.git,6e62561730c46dc5000c39665c43951832192ceb,/src/java.xml/share/classes/com/sun/org/apache/xerces/internal/impl/xs/XMLSchemaLoader.java,1000,1116,https://github.com/SAP/SapMachine/blob/6e62561730c46dc5000c39665c43951832192ceb/src/java.xml/share/classes/com/sun/org/apache/xerces/internal/impl/xs/XMLSchemaLoader.java/#L1000-L1116,1.0
10887,11387,3,5469798,long method,minor,44:53.5,function,org.apache.qpid.jms.provider.failover.FailoverProviderFactory#createProvider URI|ProviderFutureFactory,git@github.com:apache/qpid-jms.git,59f62b111687072fad3302fb4c6f91a389b4c0e6,/qpid-jms-client/src/main/java/org/apache/qpid/jms/provider/failover/FailoverProviderFactory.java,49,85,https://github.com/apache/qpid-jms/blob/59f62b111687072fad3302fb4c6f91a389b4c0e6/qpid-jms-client/src/main/java/org/apache/qpid/jms/provider/failover/FailoverProviderFactory.java/#L49-L85,1.0
10896,11396,3,5790828,long method,minor,45:58.7,function,org.apache.tika.parser.microsoft.WordExtractor#handleHeaderFooter Range[]|String|HWPFDocument|PicturesSource|PicturesTable|XHTMLContentHandler,git@github.com:apache/tika.git,4131c6e30f2e0eb1feb85e0f7576531d4e830468,/tika-parsers/src/main/java/org/apache/tika/parser/microsoft/WordExtractor.java,248,266,https://github.com/apache/tika/blob/4131c6e30f2e0eb1feb85e0f7576531d4e830468/tika-parsers/src/main/java/org/apache/tika/parser/microsoft/WordExtractor.java/#L248-L266,1.0
10908,11408,3,4175236,long method,minor,47:29.0,function,org.apache.cayenne.exp.parser.ASTEqual.evaluateImpl Object|Object,git@github.com:apache/cayenne.git,5be5235ed1c02589b6300e9729cf3c308c0173e8,/cayenne-server/src/main/java/org/apache/cayenne/exp/parser/ASTEqual.java,76,97,https://github.com/apache/cayenne/blob/5be5235ed1c02589b6300e9729cf3c308c0173e8/cayenne-server/src/main/java/org/apache/cayenne/exp/parser/ASTEqual.java/#L76-L97,1.0
10924,11424,3,7542297,long method,minor,53:03.6,function,org.springsource.loaded.CurrentLiveVersion.CurrentLiveVersion ReloadableType|String|byte[],git@github.com:spring-projects/spring-loaded.git,d6555bf5b0b62aef92be79f5f2fbe00426ebee36,/springloaded/src/main/java/org/springsource/loaded/CurrentLiveVersion.java,70,112,https://github.com/spring-projects/spring-loaded/blob/d6555bf5b0b62aef92be79f5f2fbe00426ebee36/springloaded/src/main/java/org/springsource/loaded/CurrentLiveVersion.java/#L70-L112,0.5
10938,11438,3,5972104,long method,minor,54:24.0,function,org.apache.openejb.loader.IO.copyDirectory File|File,git@github.com:apache/tomee.git,d21933b313aff812fe5188b57bf572a9ad649148,/container/openejb-loader/src/main/java/org/apache/openejb/loader/IO.java,193,223,https://github.com/apache/tomee/blob/d21933b313aff812fe5188b57bf572a9ad649148/container/openejb-loader/src/main/java/org/apache/openejb/loader/IO.java/#L193-L223,1.0
10942,11442,3,6633402,long method,minor,55:17.7,function,com.esri.android.mapsapp.MapFragment#getSuggestions String,git@github.com:Esri/maps-app-android.git,1af1f74ece08f678ce7de7bf173034d30e1cb100,/maps-app/src/main/java/com/esri/android/mapsapp/MapFragment.java,735,781,https://github.com/Esri/maps-app-android/blob/1af1f74ece08f678ce7de7bf173034d30e1cb100/maps-app/src/main/java/com/esri/android/mapsapp/MapFragment.java/#L735-L781,1.0
10944,11444,3,8123359,long method,minor,04:04.0,function,org.eclipse.xtext.xtext.generator.serializer.NamedSerializationContextProvider#getNamedContexts SerializationContextMap<T>,git@github.com:eclipse/xtext-core.git,e04964e4c2a3e0338c0079bd8333688835e77c31,/org.eclipse.xtext.xtext.generator/xtend-gen/org/eclipse/xtext/xtext/generator/serializer/NamedSerializationContextProvider.java,45,88,https://github.com/eclipse/xtext-core/blob/e04964e4c2a3e0338c0079bd8333688835e77c31/org.eclipse.xtext.xtext.generator/xtend-gen/org/eclipse/xtext/xtext/generator/serializer/NamedSerializationContextProvider.java/#L45-L88,1.0
