,id,reviewer_id,sample_id,smell,severity,review_timestamp,type,code_name,repository,commit_hash,path,start_line,end_line,link,is_from_industry_relevant_project
10422,10922,3,9036731,long method,major,07:12.6,function,org.eclipse.jdt.internal.compiler.lookup.InferenceSubstitution#substitute TypeVariableBinding,git@github.com:eclipse/eclipse.jdt.core.git,24d47c292ed4bd8fdc28b3c2f9afdab1401d025c,/org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/InferenceSubstitution.java,114,151,https://github.com/eclipse/eclipse.jdt.core/blob/24d47c292ed4bd8fdc28b3c2f9afdab1401d025c/org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/InferenceSubstitution.java/#L114-L151,0.5
10423,10923,3,9036731,feature envy,minor,07:12.6,function,org.eclipse.jdt.internal.compiler.lookup.InferenceSubstitution#substitute TypeVariableBinding,git@github.com:eclipse/eclipse.jdt.core.git,24d47c292ed4bd8fdc28b3c2f9afdab1401d025c,/org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/InferenceSubstitution.java,114,151,https://github.com/eclipse/eclipse.jdt.core/blob/24d47c292ed4bd8fdc28b3c2f9afdab1401d025c/org.eclipse.jdt.core/compiler/org/eclipse/jdt/internal/compiler/lookup/InferenceSubstitution.java/#L114-L151,0.5
10424,10924,3,9023034,feature envy,minor,46:28.4,function,org.apache.solr.handler.component.SearchHandler#getAndPrepShardHandler SolrQueryRequest|ResponseBuilder,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/solr/core/src/java/org/apache/solr/handler/component/SearchHandler.java,211,248,https://github.com/apache/lucene-solr/blob/bca22d58e2d126ec6d349d375d3ea028892104e1/solr/core/src/java/org/apache/solr/handler/component/SearchHandler.java/#L211-L248,1.0
10425,10925,3,9023034,long method,minor,46:28.4,function,org.apache.solr.handler.component.SearchHandler#getAndPrepShardHandler SolrQueryRequest|ResponseBuilder,git@github.com:apache/lucene-solr.git,bca22d58e2d126ec6d349d375d3ea028892104e1,/solr/core/src/java/org/apache/solr/handler/component/SearchHandler.java,211,248,https://github.com/apache/lucene-solr/blob/bca22d58e2d126ec6d349d375d3ea028892104e1/solr/core/src/java/org/apache/solr/handler/component/SearchHandler.java/#L211-L248,1.0
10428,10928,3,4679336,long method,minor,10:48.1,function,org.apache.hadoop.eclipse.view.servers.ServerView#getColumnText Object|int,git@github.com:apache/hadoop-mapreduce.git,307cb5b316e10defdbbc228d8cdcdb627191ea15,/src/contrib/eclipse-plugin/src/java/org/apache/hadoop/eclipse/view/servers/ServerView.java,369,410,https://github.com/apache/hadoop-mapreduce/blob/307cb5b316e10defdbbc228d8cdcdb627191ea15/src/contrib/eclipse-plugin/src/java/org/apache/hadoop/eclipse/view/servers/ServerView.java/#L369-L410,0.0
10429,10929,3,4679336,feature envy,minor,10:48.1,function,org.apache.hadoop.eclipse.view.servers.ServerView#getColumnText Object|int,git@github.com:apache/hadoop-mapreduce.git,307cb5b316e10defdbbc228d8cdcdb627191ea15,/src/contrib/eclipse-plugin/src/java/org/apache/hadoop/eclipse/view/servers/ServerView.java,369,410,https://github.com/apache/hadoop-mapreduce/blob/307cb5b316e10defdbbc228d8cdcdb627191ea15/src/contrib/eclipse-plugin/src/java/org/apache/hadoop/eclipse/view/servers/ServerView.java/#L369-L410,0.0
10431,10931,3,6152090,long method,major,13:07.9,function,org.eclipse.dltk.core.search.SearchPattern#matchesName char[]|char[],git@github.com:eclipse/dltk.core.git,ff5ee79db0c2234347cb3f956de9b31047f43613,/core/plugins/org.eclipse.dltk.core/search/org/eclipse/dltk/core/search/SearchPattern.java,1427,1478,https://github.com/eclipse/dltk.core/blob/ff5ee79db0c2234347cb3f956de9b31047f43613/core/plugins/org.eclipse.dltk.core/search/org/eclipse/dltk/core/search/SearchPattern.java/#L1427-L1478,1.0
10432,10932,3,7120318,data class,minor,14:43.3,class,com.microsoft.azure.maven.AbstractAzureMojo,git@github.com:Microsoft/azure-maven-plugins.git,d3e0b6fa0e00f38c04b622589a939fb3bae2227e,/azure-maven-plugin-lib/src/main/java/com/microsoft/azure/maven/AbstractAzureMojo.java,45,447,https://github.com/Microsoft/azure-maven-plugins/blob/d3e0b6fa0e00f38c04b622589a939fb3bae2227e/azure-maven-plugin-lib/src/main/java/com/microsoft/azure/maven/AbstractAzureMojo.java/#L45-L447,1.0
10433,10933,3,7120318,blob,major,14:43.3,class,com.microsoft.azure.maven.AbstractAzureMojo,git@github.com:Microsoft/azure-maven-plugins.git,d3e0b6fa0e00f38c04b622589a939fb3bae2227e,/azure-maven-plugin-lib/src/main/java/com/microsoft/azure/maven/AbstractAzureMojo.java,45,447,https://github.com/Microsoft/azure-maven-plugins/blob/d3e0b6fa0e00f38c04b622589a939fb3bae2227e/azure-maven-plugin-lib/src/main/java/com/microsoft/azure/maven/AbstractAzureMojo.java/#L45-L447,1.0
10435,10935,3,9369034,data class,major,27:55.2,class,jdk.net.MacOSXSocketOptions,git@github.com:SAP/SapMachine.git,6e62561730c46dc5000c39665c43951832192ceb,/src/jdk.net/macosx/classes/jdk/net/MacOSXSocketOptions.java,32,85,https://github.com/SAP/SapMachine/blob/6e62561730c46dc5000c39665c43951832192ceb/src/jdk.net/macosx/classes/jdk/net/MacOSXSocketOptions.java/#L32-L85,1.0
10436,10936,3,5128334,blob,critical,58:06.1,class,org.apache.maven.index.updater.IndexDataWriter,git@github.com:apache/maven-indexer.git,8fcb8551345c78871a6adbc0f7238ccd408178d3,/indexer-core/src/main/java/org/apache/maven/index/updater/IndexDataWriter.java,50,327,https://github.com/apache/maven-indexer/blob/8fcb8551345c78871a6adbc0f7238ccd408178d3/indexer-core/src/main/java/org/apache/maven/index/updater/IndexDataWriter.java/#L50-L327,1.0
10440,10940,3,5668344,blob,minor,44:47.1,class,org.apache.streams.facebook.provider.pagefeed.FacebookPageFeedDataCollector,git@github.com:apache/streams.git,5427e72d02bd7f1904da05cdf033359690d2dd00,/streams-contrib/streams-provider-facebook/src/main/java/org/apache/streams/facebook/provider/pagefeed/FacebookPageFeedDataCollector.java,42,136,https://github.com/apache/streams/blob/5427e72d02bd7f1904da05cdf033359690d2dd00/streams-contrib/streams-provider-facebook/src/main/java/org/apache/streams/facebook/provider/pagefeed/FacebookPageFeedDataCollector.java/#L42-L136,0.5
10443,10943,3,7623277,blob,minor,45:13.8,class,org.springframework.ide.eclipse.aop.core.model.IAopReferenceModel,git@github.com:spring-projects/spring-ide.git,915fe9bffd50db45ee0b8fb993416e45dee68179,/plugins/org.springframework.ide.eclipse.aop.core/src/org/springframework/ide/eclipse/aop/core/model/IAopReferenceModel.java,24,58,https://github.com/spring-projects/spring-ide/blob/915fe9bffd50db45ee0b8fb993416e45dee68179/plugins/org.springframework.ide.eclipse.aop.core/src/org/springframework/ide/eclipse/aop/core/model/IAopReferenceModel.java/#L24-L58,1.0
10445,10945,3,5130121,feature envy,minor,45:25.3,function,org.apache.maven.plugins.javadoc.AbstractJavadocMojo#getAggregatedProjects,git@github.com:apache/maven-javadoc-plugin.git,3ab15eb9ec04c82a4b99dc47d0879e77f989d74f,/src/main/java/org/apache/maven/plugins/javadoc/AbstractJavadocMojo.java,2358,2367,https://github.com/apache/maven-javadoc-plugin/blob/3ab15eb9ec04c82a4b99dc47d0879e77f989d74f/src/main/java/org/apache/maven/plugins/javadoc/AbstractJavadocMojo.java/#L2358-L2367,1.0
10449,10949,3,7875037,long method,minor,48:09.8,function,com.facebook.buck.android.agent.AgentMain.doRawReceiveFile File|int|InputStream,git@github.com:facebook/buck.git,1bc8d383ea5cb153ca9bf4f2807e6be498648523,/src/com/facebook/buck/android/agent/AgentMain.java,189,237,https://github.com/facebook/buck/blob/1bc8d383ea5cb153ca9bf4f2807e6be498648523/src/com/facebook/buck/android/agent/AgentMain.java/#L189-L237,1.0
10451,10951,3,7905552,long method,major,40:00.4,function,com.facebook.buck.cli.AuditRulesCommand#runWithoutHelp CommandRunnerParams,git@github.com:facebook/buck.git,1bc8d383ea5cb153ca9bf4f2807e6be498648523,/src/com/facebook/buck/cli/AuditRulesCommand.java,90,148,https://github.com/facebook/buck/blob/1bc8d383ea5cb153ca9bf4f2807e6be498648523/src/com/facebook/buck/cli/AuditRulesCommand.java/#L90-L148,1.0
10452,10952,3,6904479,long method,major,44:39.3,function,com.sun.tools.javadoc.main.DocletInvoker#invoke String|Object|Class<?>[]|Object[],git@github.com:google/error-prone-javac.git,a53d069bbdb2c60232ed3811c19b65e41c3e60e0,/src/jdk.javadoc/share/classes/com/sun/tools/javadoc/main/DocletInvoker.java,303,357,https://github.com/google/error-prone-javac/blob/a53d069bbdb2c60232ed3811c19b65e41c3e60e0/src/jdk.javadoc/share/classes/com/sun/tools/javadoc/main/DocletInvoker.java/#L303-L357,0.0
10455,10955,3,9121203,long method,minor,44:50.5,function,org.eclipse.birt.report.data.oda.jdbc.ui.editors.JdbcSQLContentAssistProcessor#getRelevantProposals ITextViewer|int,git@github.com:eclipse/birt.git,f89264810347de98702db45386a822aabc0fadbf,/data/org.eclipse.birt.report.data.oda.jdbc.ui/src/org/eclipse/birt/report/data/oda/jdbc/ui/editors/JdbcSQLContentAssistProcessor.java,278,308,https://github.com/eclipse/birt/blob/f89264810347de98702db45386a822aabc0fadbf/data/org.eclipse.birt.report.data.oda.jdbc.ui/src/org/eclipse/birt/report/data/oda/jdbc/ui/editors/JdbcSQLContentAssistProcessor.java/#L278-L308,1.0
10456,10956,3,7056433,long method,minor,27:31.8,function,sage.Agent#getHashes List<Integer>|int,git@github.com:google/sagetv.git,a35e3a450b4c0134cb097b9e7de76dca08eb6654,/java/sage/Agent.java,1825,1889,https://github.com/google/sagetv/blob/a35e3a450b4c0134cb097b9e7de76dca08eb6654/java/sage/Agent.java/#L1825-L1889,1.0
10458,10958,3,7206504,blob,minor,28:04.3,class,com.oracle.bmc.dns.model.CreateZoneDetails,git@github.com:oracle/oci-java-sdk.git,76e9cecd7b309d9f12e5efe96c74167c66a98872,/bmc-dns/src/main/java/com/oracle/bmc/dns/model/CreateZoneDetails.java,19,204,https://github.com/oracle/oci-java-sdk/blob/76e9cecd7b309d9f12e5efe96c74167c66a98872/bmc-dns/src/main/java/com/oracle/bmc/dns/model/CreateZoneDetails.java/#L19-L204,1.0
10459,10959,3,7206504,data class,major,28:04.3,class,com.oracle.bmc.dns.model.CreateZoneDetails,git@github.com:oracle/oci-java-sdk.git,76e9cecd7b309d9f12e5efe96c74167c66a98872,/bmc-dns/src/main/java/com/oracle/bmc/dns/model/CreateZoneDetails.java,19,204,https://github.com/oracle/oci-java-sdk/blob/76e9cecd7b309d9f12e5efe96c74167c66a98872/bmc-dns/src/main/java/com/oracle/bmc/dns/model/CreateZoneDetails.java/#L19-L204,1.0
10460,10960,3,5355489,long method,major,29:34.9,function,org.apache.nifi.processors.media.ExtractMediaMetadata#tika_parse InputStream|String|Integer|Integer,git@github.com:apache/nifi.git,c8eff590efa3babcda0b755009224dcac168708b,/nifi-nar-bundles/nifi-media-bundle/nifi-media-processors/src/main/java/org/apache/nifi/processors/media/ExtractMediaMetadata.java,210,255,https://github.com/apache/nifi/blob/c8eff590efa3babcda0b755009224dcac168708b/nifi-nar-bundles/nifi-media-bundle/nifi-media-processors/src/main/java/org/apache/nifi/processors/media/ExtractMediaMetadata.java/#L210-L255,1.0
10462,10962,3,6182357,long method,minor,29:44.8,function,org.eclipse.che.infrastructure.docker.client.json.ExecInfo#toString,git@github.com:eclipse/che.git,c5498c2ac562cd8a2fc79a6bb0446d291f05a201,/infrastructures/docker/docker-client/src/main/java/org/eclipse/che/infrastructure/docker/client/json/ExecInfo.java,90,116,https://github.com/eclipse/che/blob/c5498c2ac562cd8a2fc79a6bb0446d291f05a201/infrastructures/docker/docker-client/src/main/java/org/eclipse/che/infrastructure/docker/client/json/ExecInfo.java/#L90-L116,1.0
10465,10965,3,5712776,long method,critical,29:59.8,function,org.apache.storm.generated.SupervisorInfo#toString,git@github.com:apache/storm.git,dc56e32f3dcdd9396a827a85029d60ed97474786,/storm-client/src/jvm/org/apache/storm/generated/SupervisorInfo.java,969,1059,https://github.com/apache/storm/blob/dc56e32f3dcdd9396a827a85029d60ed97474786/storm-client/src/jvm/org/apache/storm/generated/SupervisorInfo.java/#L969-L1059,1.0
10468,10968,3,7322217,data class,minor,30:22.2,class,ms.sql.reporting.reportingservices._ReportingService2005Soap_ValidateExtensionSettings,git@github.com:Microsoft/team-explorer-everywhere.git,89ab2a4847aec8ec2afdf36c3f6287dd03bd558d,/source/com.microsoft.tfs.core.ws/generated-src/ms/sql/reporting/reportingservices/_ReportingService2005Soap_ValidateExtensionSettings.java,32,107,https://github.com/Microsoft/team-explorer-everywhere/blob/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.core.ws/generated-src/ms/sql/reporting/reportingservices/_ReportingService2005Soap_ValidateExtensionSettings.java/#L32-L107,1.0
10469,10969,3,7322217,blob,minor,30:22.2,class,ms.sql.reporting.reportingservices._ReportingService2005Soap_ValidateExtensionSettings,git@github.com:Microsoft/team-explorer-everywhere.git,89ab2a4847aec8ec2afdf36c3f6287dd03bd558d,/source/com.microsoft.tfs.core.ws/generated-src/ms/sql/reporting/reportingservices/_ReportingService2005Soap_ValidateExtensionSettings.java,32,107,https://github.com/Microsoft/team-explorer-everywhere/blob/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.core.ws/generated-src/ms/sql/reporting/reportingservices/_ReportingService2005Soap_ValidateExtensionSettings.java/#L32-L107,1.0
10472,10972,3,7857792,long method,minor,30:49.8,function,org.apache.geode.internal.cache.entries.VersionedStatsRegionEntryOffHeapIntKey#setVersions VersionTag,git@github.com:apache/geode.git,8fd839e8b73e40bd2dfd14f331b587431bd35a66,/geode-core/src/main/java/org/apache/geode/internal/cache/entries/VersionedStatsRegionEntryOffHeapIntKey.java,287,306,https://github.com/apache/geode/blob/8fd839e8b73e40bd2dfd14f331b587431bd35a66/geode-core/src/main/java/org/apache/geode/internal/cache/entries/VersionedStatsRegionEntryOffHeapIntKey.java/#L287-L306,1.0
10474,10974,3,3717906,long method,minor,34:22.7,function,android.taobao.atlas.framework.bundlestorage.BundleArchiveRevision.BundleArchiveRevision String|File|File,git@github.com:alibaba/atlas.git,e8c7b3f1ff14b2a1df64321c6992b796cae7d732,/atlas-core/src/main/java/android/taobao/atlas/framework/bundlestorage/BundleArchiveRevision.java,301,332,https://github.com/alibaba/atlas/blob/e8c7b3f1ff14b2a1df64321c6992b796cae7d732/atlas-core/src/main/java/android/taobao/atlas/framework/bundlestorage/BundleArchiveRevision.java/#L301-L332,1.0
10476,10976,3,4523536,feature envy,minor,34:40.0,function,org.apache.felix.webconsole.internal.core.ServicesServlet#writeJSON Writer|ServiceReference|boolean|Locale|String,git@github.com:apache/felix.git,a132994b250751d4ba3b115ee070ba397d9840ca,/webconsole/src/main/java/org/apache/felix/webconsole/internal/core/ServicesServlet.java,342,374,https://github.com/apache/felix/blob/a132994b250751d4ba3b115ee070ba397d9840ca/webconsole/src/main/java/org/apache/felix/webconsole/internal/core/ServicesServlet.java/#L342-L374,1.0
10477,10977,3,4523536,long method,minor,34:40.0,function,org.apache.felix.webconsole.internal.core.ServicesServlet#writeJSON Writer|ServiceReference|boolean|Locale|String,git@github.com:apache/felix.git,a132994b250751d4ba3b115ee070ba397d9840ca,/webconsole/src/main/java/org/apache/felix/webconsole/internal/core/ServicesServlet.java,342,374,https://github.com/apache/felix/blob/a132994b250751d4ba3b115ee070ba397d9840ca/webconsole/src/main/java/org/apache/felix/webconsole/internal/core/ServicesServlet.java/#L342-L374,1.0
10480,10980,3,7369780,data class,major,35:02.4,class,org.springframework.boot.autoconfigure.web.ServerProperties.Undertow,git@github.com:spring-projects/spring-boot.git,2225b362991f225e3a93f00e160526d2b8abdfb2,/spring-boot-project/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/web/ServerProperties.java,949,1124,https://github.com/spring-projects/spring-boot/blob/2225b362991f225e3a93f00e160526d2b8abdfb2/spring-boot-project/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/web/ServerProperties.java/#L949-L1124,1.0
10481,10981,3,7369780,blob,major,35:02.4,class,org.springframework.boot.autoconfigure.web.ServerProperties.Undertow,git@github.com:spring-projects/spring-boot.git,2225b362991f225e3a93f00e160526d2b8abdfb2,/spring-boot-project/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/web/ServerProperties.java,949,1124,https://github.com/spring-projects/spring-boot/blob/2225b362991f225e3a93f00e160526d2b8abdfb2/spring-boot-project/spring-boot-autoconfigure/src/main/java/org/springframework/boot/autoconfigure/web/ServerProperties.java/#L949-L1124,1.0
10483,10983,3,7882655,long method,major,35:14.1,function,com.facebook.buck.distributed.thrift.FetchRuleKeyLogsRequest.FetchRuleKeyLogsRequestStandardScheme#read org.apache.thrift.protocol.TProtocol|FetchRuleKeyLogsRequest,git@github.com:facebook/buck.git,1bc8d383ea5cb153ca9bf4f2807e6be498648523,/src-gen/com/facebook/buck/distributed/thrift/FetchRuleKeyLogsRequest.java,547,608,https://github.com/facebook/buck/blob/1bc8d383ea5cb153ca9bf4f2807e6be498648523/src-gen/com/facebook/buck/distributed/thrift/FetchRuleKeyLogsRequest.java/#L547-L608,1.0
10488,10988,3,7336602,data class,minor,36:56.3,class,ms.sql.reporting.reportingservices._ParameterFieldReference,git@github.com:Microsoft/team-explorer-everywhere.git,89ab2a4847aec8ec2afdf36c3f6287dd03bd558d,/source/com.microsoft.tfs.core.ws/generated-src/ms/sql/reporting/reportingservices/_ParameterFieldReference.java,31,137,https://github.com/Microsoft/team-explorer-everywhere/blob/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.core.ws/generated-src/ms/sql/reporting/reportingservices/_ParameterFieldReference.java/#L31-L137,1.0
10489,10989,3,7336602,blob,minor,36:56.3,class,ms.sql.reporting.reportingservices._ParameterFieldReference,git@github.com:Microsoft/team-explorer-everywhere.git,89ab2a4847aec8ec2afdf36c3f6287dd03bd558d,/source/com.microsoft.tfs.core.ws/generated-src/ms/sql/reporting/reportingservices/_ParameterFieldReference.java,31,137,https://github.com/Microsoft/team-explorer-everywhere/blob/89ab2a4847aec8ec2afdf36c3f6287dd03bd558d/source/com.microsoft.tfs.core.ws/generated-src/ms/sql/reporting/reportingservices/_ParameterFieldReference.java/#L31-L137,1.0
10491,10991,3,6214208,data class,minor,38:45.6,class,org.eclipse.che.ide.ui.smartTree.presentation.NewNodePresentation,git@github.com:eclipse/che.git,c5498c2ac562cd8a2fc79a6bb0446d291f05a201,/ide/che-core-ide-ui/src/main/java/org/eclipse/che/ide/ui/smartTree/presentation/NewNodePresentation.java,25,111,https://github.com/eclipse/che/blob/c5498c2ac562cd8a2fc79a6bb0446d291f05a201/ide/che-core-ide-ui/src/main/java/org/eclipse/che/ide/ui/smartTree/presentation/NewNodePresentation.java/#L25-L111,1.0
10493,10993,3,7005369,data class,minor,39:03.0,class,google.registry.tmch.LordnLog.Result,git@github.com:google/nomulus.git,2481704d00f10f6b5675dd26f9effaad434ddbea,/java/google/registry/tmch/LordnLog.java,45,89,https://github.com/google/nomulus/blob/2481704d00f10f6b5675dd26f9effaad434ddbea/java/google/registry/tmch/LordnLog.java/#L45-L89,1.0
10500,11000,3,7094329,long method,minor,42:01.2,function,android.icu.util.VTimeZone.writeFinalRule Writer|boolean|AnnualTimeZoneRule|int|int|long,git@github.com:google/j2objc.git,471504a735b48d5d4ace51afa1542cc4790a921a,/jre_emul/android/platform/external/icu/android_icu4j/src/main/java/android/icu/util/VTimeZone.java,1661,1695,https://github.com/google/j2objc/blob/471504a735b48d5d4ace51afa1542cc4790a921a/jre_emul/android/platform/external/icu/android_icu4j/src/main/java/android/icu/util/VTimeZone.java/#L1661-L1695,1.0
10501,11001,3,7094329,feature envy,minor,42:01.2,function,android.icu.util.VTimeZone.writeFinalRule Writer|boolean|AnnualTimeZoneRule|int|int|long,git@github.com:google/j2objc.git,471504a735b48d5d4ace51afa1542cc4790a921a,/jre_emul/android/platform/external/icu/android_icu4j/src/main/java/android/icu/util/VTimeZone.java,1661,1695,https://github.com/google/j2objc/blob/471504a735b48d5d4ace51afa1542cc4790a921a/jre_emul/android/platform/external/icu/android_icu4j/src/main/java/android/icu/util/VTimeZone.java/#L1661-L1695,1.0
10502,11002,3,7835135,long method,minor,42:12.8,function,org.apache.geode.internal.cache.partitioned.fixed.SingleHopQuarterPartitionResolver#getRoutingObject EntryOperation,git@github.com:apache/geode.git,8fd839e8b73e40bd2dfd14f331b587431bd35a66,/geode-core/src/distributedTest/java/org/apache/geode/internal/cache/partitioned/fixed/SingleHopQuarterPartitionResolver.java,69,107,https://github.com/apache/geode/blob/8fd839e8b73e40bd2dfd14f331b587431bd35a66/geode-core/src/distributedTest/java/org/apache/geode/internal/cache/partitioned/fixed/SingleHopQuarterPartitionResolver.java/#L69-L107,1.0
10507,11007,3,6601584,long method,minor,48:01.1,function,com.epam.catgenome.dao.reference.BookmarkDao#loadBookmarkItemsByBookmarkIds Collection<Long>,git@github.com:epam/NGB.git,340504529fc576eeec92fbae636e437ce486cc4a,/server/catgenome/src/main/java/com/epam/catgenome/dao/reference/BookmarkDao.java,184,205,https://github.com/epam/NGB/blob/340504529fc576eeec92fbae636e437ce486cc4a/server/catgenome/src/main/java/com/epam/catgenome/dao/reference/BookmarkDao.java/#L184-L205,1.0
10508,11008,3,5333703,blob,major,48:52.6,class,org.apache.nifi.util.FlowFileUnpackagerV1,git@github.com:apache/nifi.git,c8eff590efa3babcda0b755009224dcac168708b,/nifi-commons/nifi-flowfile-packager/src/main/java/org/apache/nifi/util/FlowFileUnpackagerV1.java,29,155,https://github.com/apache/nifi/blob/c8eff590efa3babcda0b755009224dcac168708b/nifi-commons/nifi-flowfile-packager/src/main/java/org/apache/nifi/util/FlowFileUnpackagerV1.java/#L29-L155,1.0
10510,11010,3,4640509,blob,critical,49:10.2,class,org.apache.hadoop.hdfs.protocol.proto.DataTransferProtos.OpCopyBlockProto,git@github.com:apache/hadoop-hdfs.git,b2d2a3262c587638db04c2991d48656b3d06275c,/src/java/org/apache/hadoop/hdfs/protocol/proto/DataTransferProtos.java,4858,5321,https://github.com/apache/hadoop-hdfs/blob/b2d2a3262c587638db04c2991d48656b3d06275c/src/java/org/apache/hadoop/hdfs/protocol/proto/DataTransferProtos.java/#L4858-L5321,0.0
10513,11013,3,5670026,blob,minor,49:19.1,class,org.apache.streams.core.StreamsDatum,git@github.com:apache/streams.git,5427e72d02bd7f1904da05cdf033359690d2dd00,/streams-core/src/main/java/org/apache/streams/core/StreamsDatum.java,30,167,https://github.com/apache/streams/blob/5427e72d02bd7f1904da05cdf033359690d2dd00/streams-core/src/main/java/org/apache/streams/core/StreamsDatum.java/#L30-L167,0.5
10516,11016,3,8911786,blob,minor,49:50.6,class,org.apache.hadoop.hive.llap.plugin.rpc.LlapPluginProtocolProtos.UpdateQueryRequestProto.Builder,git@github.com:apache/hive.git,2fa22bf360898dc8fd1408bfcc96e1c6aeaf9a53,/llap-common/src/gen/protobuf/gen-java/org/apache/hadoop/hive/llap/plugin/rpc/LlapPluginProtocolProtos.java,286,435,https://github.com/apache/hive/blob/2fa22bf360898dc8fd1408bfcc96e1c6aeaf9a53/llap-common/src/gen/protobuf/gen-java/org/apache/hadoop/hive/llap/plugin/rpc/LlapPluginProtocolProtos.java/#L286-L435,1.0
10518,11018,3,4714964,blob,minor,50:00.8,class,org.apache.atlas.web.dao.UserDao,git@github.com:apache/incubator-atlas.git,e0d2cdc27c32742ebecd24db4cca62dc04dcdf4b,/webapp/src/main/java/org/apache/atlas/web/dao/UserDao.java,44,135,https://github.com/apache/incubator-atlas/blob/e0d2cdc27c32742ebecd24db4cca62dc04dcdf4b/webapp/src/main/java/org/apache/atlas/web/dao/UserDao.java/#L44-L135,0.0
10520,11020,3,8653310,long method,minor,50:13.9,function,org.apache.ignite.internal.processors.query.h2.sys.view.SqlSystemViewNodeMetrics#getRows Session|SearchRow|SearchRow,git@github.com:apache/ignite.git,7a7c407ea41477aae8508bfe871b4e9a67e1b277,/modules/indexing/src/main/java/org/apache/ignite/internal/processors/query/h2/sys/view/SqlSystemViewNodeMetrics.java,105,200,https://github.com/apache/ignite/blob/7a7c407ea41477aae8508bfe871b4e9a67e1b277/modules/indexing/src/main/java/org/apache/ignite/internal/processors/query/h2/sys/view/SqlSystemViewNodeMetrics.java/#L105-L200,1.0
10521,11021,3,8653310,feature envy,minor,50:13.9,function,org.apache.ignite.internal.processors.query.h2.sys.view.SqlSystemViewNodeMetrics#getRows Session|SearchRow|SearchRow,git@github.com:apache/ignite.git,7a7c407ea41477aae8508bfe871b4e9a67e1b277,/modules/indexing/src/main/java/org/apache/ignite/internal/processors/query/h2/sys/view/SqlSystemViewNodeMetrics.java,105,200,https://github.com/apache/ignite/blob/7a7c407ea41477aae8508bfe871b4e9a67e1b277/modules/indexing/src/main/java/org/apache/ignite/internal/processors/query/h2/sys/view/SqlSystemViewNodeMetrics.java/#L105-L200,1.0
10523,11023,3,3992626,long method,minor,55:10.9,function,org.apache.batik.anim.timing.TimedElement#removeInstanceTime InstanceTime|boolean,git@github.com:apache/batik.git,8b9b758641a11c43c4e9493386268fa0dc5c7efb,/batik-anim/src/main/java/org/apache/batik/anim/timing/TimedElement.java,306,343,https://github.com/apache/batik/blob/8b9b758641a11c43c4e9493386268fa0dc5c7efb/batik-anim/src/main/java/org/apache/batik/anim/timing/TimedElement.java/#L306-L343,1.0
10526,11026,3,3791832,blob,major,55:47.0,class,backtype.storm.tuple.TupleImpl,git@github.com:alibaba/jstorm.git,5d6cde22dbca7df3d6e6830bf94f98a6639ab559,/jstorm-core/src/main/java/backtype/storm/tuple/TupleImpl.java,37,356,https://github.com/alibaba/jstorm/blob/5d6cde22dbca7df3d6e6830bf94f98a6639ab559/jstorm-core/src/main/java/backtype/storm/tuple/TupleImpl.java/#L37-L356,1.0
10527,11027,3,3791832,data class,major,55:47.0,class,backtype.storm.tuple.TupleImpl,git@github.com:alibaba/jstorm.git,5d6cde22dbca7df3d6e6830bf94f98a6639ab559,/jstorm-core/src/main/java/backtype/storm/tuple/TupleImpl.java,37,356,https://github.com/alibaba/jstorm/blob/5d6cde22dbca7df3d6e6830bf94f98a6639ab559/jstorm-core/src/main/java/backtype/storm/tuple/TupleImpl.java/#L37-L356,1.0
10529,11029,3,6493535,blob,minor,44:37.8,class,org.eclipse.rdf4j.query.parser.sparql.BaseDeclProcessor,git@github.com:eclipse/rdf4j.git,6f63df540e30b28e0c8880bea72f85cb88424b03,/queryparser/sparql/src/main/java/org/eclipse/rdf4j/query/parser/sparql/BaseDeclProcessor.java,31,129,https://github.com/eclipse/rdf4j/blob/6f63df540e30b28e0c8880bea72f85cb88424b03/queryparser/sparql/src/main/java/org/eclipse/rdf4j/query/parser/sparql/BaseDeclProcessor.java/#L31-L129,1.0
10530,11030,3,7944953,blob,major,44:51.9,class,org.eclipse.xtext.common.types.descriptions.JvmDeclaredTypeSignatureHashProvider.SignatureHashBuilder,git@github.com:eclipse/xtext-extras.git,5634c291880cd46fe2f8e9a47e48ef88b85e8bda,/org.eclipse.xtext.common.types/src/org/eclipse/xtext/common/types/descriptions/JvmDeclaredTypeSignatureHashProvider.java,77,261,https://github.com/eclipse/xtext-extras/blob/5634c291880cd46fe2f8e9a47e48ef88b85e8bda/org.eclipse.xtext.common.types/src/org/eclipse/xtext/common/types/descriptions/JvmDeclaredTypeSignatureHashProvider.java/#L77-L261,0.0
