,id,reviewer_id,sample_id,smell,severity,review_timestamp,type,code_name,repository,commit_hash,path,start_line,end_line,link,is_from_industry_relevant_project
11345,11845,3,8186875,data class,minor,37:56.2,class,org.apache.activemq.leveldb.replicated.ReplicatedLevelDBStoreViewMBean,git@github.com:apache/activemq.git,ccf56875b0660214e0a61bd2f8adc418143551fc,/activemq-leveldb-store/src/main/java/org/apache/activemq/leveldb/replicated/ReplicatedLevelDBStoreViewMBean.java,30,66,https://github.com/apache/activemq/blob/ccf56875b0660214e0a61bd2f8adc418143551fc/activemq-leveldb-store/src/main/java/org/apache/activemq/leveldb/replicated/ReplicatedLevelDBStoreViewMBean.java/#L30-L66,1.0
11346,11846,3,8217435,data class,minor,38:12.3,class,org.eclipse.xtext.idea.sdomain.sDomain.impl.ImportImpl,git@github.com:eclipse/xtext-idea.git,3aa1424ae35f1942dd7c3a457057006f9131de5e,/org.eclipse.xtext.idea.sdomain/src-gen/org/eclipse/xtext/idea/sdomain/sDomain/impl/ImportImpl.java,34,183,https://github.com/eclipse/xtext-idea/blob/3aa1424ae35f1942dd7c3a457057006f9131de5e/org.eclipse.xtext.idea.sdomain/src-gen/org/eclipse/xtext/idea/sdomain/sDomain/impl/ImportImpl.java/#L34-L183,0.0
11357,11857,3,6293765,data class,critical,39:27.4,class,org.eclipse.jetty.websocket.api.UpgradeRequest,git@github.com:eclipse/jetty.project.git,65528f76c5ef6ddca11385f9721c8f0bc5f2eed7,/jetty-websocket/websocket-api/src/main/java/org/eclipse/jetty/websocket/api/UpgradeRequest.java,32,323,https://github.com/eclipse/jetty.project/blob/65528f76c5ef6ddca11385f9721c8f0bc5f2eed7/jetty-websocket/websocket-api/src/main/java/org/eclipse/jetty/websocket/api/UpgradeRequest.java/#L32-L323,1.0
11358,11858,3,8436827,data class,minor,39:46.9,class,org.apache.camel.component.quickfixj.QuickfixjEndpoint,git@github.com:apache/camel.git,8a85a70643c4d6eec2d3abddeea44ecb06c2f486,/components/camel-quickfix/src/main/java/org/apache/camel/component/quickfixj/QuickfixjEndpoint.java,41,194,https://github.com/apache/camel/blob/8a85a70643c4d6eec2d3abddeea44ecb06c2f486/components/camel-quickfix/src/main/java/org/apache/camel/component/quickfixj/QuickfixjEndpoint.java/#L41-L194,1.0
11367,11867,3,7307441,data class,minor,40:25.2,class,org.springframework.batch.admin.web.LaunchRequest,git@github.com:spring-projects/spring-batch-admin.git,9e3ad8bff99b8fad8da62426aa7d2959eb841bcf,/spring-batch-admin-manager/src/main/java/org/springframework/batch/admin/web/LaunchRequest.java,21,42,https://github.com/spring-projects/spring-batch-admin/blob/9e3ad8bff99b8fad8da62426aa7d2959eb841bcf/spring-batch-admin-manager/src/main/java/org/springframework/batch/admin/web/LaunchRequest.java/#L21-L42,0.0
11371,11871,3,4493181,data class,minor,40:48.2,class,org.apache.ctakes.temporal.eval.NeuralEventTimeRelationsEvaluation.CountCloseRelation,git@github.com:apache/ctakes.git,79be3ba2833857714bb301449f021cca36f373e6,/ctakes-temporal/src/main/java/org/apache/ctakes/temporal/eval/NeuralEventTimeRelationsEvaluation.java,905,969,https://github.com/apache/ctakes/blob/79be3ba2833857714bb301449f021cca36f373e6/ctakes-temporal/src/main/java/org/apache/ctakes/temporal/eval/NeuralEventTimeRelationsEvaluation.java/#L905-L969,1.0
11377,11877,3,3858066,data class,major,42:08.1,class,org.apache.ambari.server.orm.entities.ClusterEntity,git@github.com:apache/ambari.git,2bc4779a1e6aabe638101fc8b0e28cd1963d6b13,/ambari-server/src/main/java/org/apache/ambari/server/orm/entities/ClusterEntity.java,48,350,https://github.com/apache/ambari/blob/2bc4779a1e6aabe638101fc8b0e28cd1963d6b13/ambari-server/src/main/java/org/apache/ambari/server/orm/entities/ClusterEntity.java/#L48-L350,1.0
11385,11885,3,6634791,data class,minor,43:22.3,class,com.esri.geoportal.harvester.waf.WafFolderContent,git@github.com:Esri/geoportal-server-harvester.git,b8c69260e3d6ec10df6514c201219e690cfba048,/geoportal-connectors/geoportal-harvester-waf/src/main/java/com/esri/geoportal/harvester/waf/WafFolderContent.java,23,65,https://github.com/Esri/geoportal-server-harvester/blob/b8c69260e3d6ec10df6514c201219e690cfba048/geoportal-connectors/geoportal-harvester-waf/src/main/java/com/esri/geoportal/harvester/waf/WafFolderContent.java/#L23-L65,1.0
11391,11891,3,8400746,data class,critical,43:42.5,class,org.apache.camel.component.slack.helper.SlackMessage.Attachment,git@github.com:apache/camel.git,8a85a70643c4d6eec2d3abddeea44ecb06c2f486,/components/camel-slack/src/main/java/org/apache/camel/component/slack/helper/SlackMessage.java,78,241,https://github.com/apache/camel/blob/8a85a70643c4d6eec2d3abddeea44ecb06c2f486/components/camel-slack/src/main/java/org/apache/camel/component/slack/helper/SlackMessage.java/#L78-L241,1.0
11403,11903,3,8952223,data class,minor,37:20.2,class,org.apache.hadoop.hive.ql.hooks.LineageInfo.BaseColumnInfo,git@github.com:apache/hive.git,2fa22bf360898dc8fd1408bfcc96e1c6aeaf9a53,/ql/src/java/org/apache/hadoop/hive/ql/hooks/LineageInfo.java,217,288,https://github.com/apache/hive/blob/2fa22bf360898dc8fd1408bfcc96e1c6aeaf9a53/ql/src/java/org/apache/hadoop/hive/ql/hooks/LineageInfo.java/#L217-L288,1.0
11408,11908,3,6002683,data class,major,37:55.0,class,org.apache.wss4j.policy.model.Trust13,git@github.com:apache/wss4j.git,5c2cbd7e7377296edab02ab79fc98b84fb47f825,/policy/src/main/java/org/apache/wss4j/policy/model/Trust13.java,30,170,https://github.com/apache/wss4j/blob/5c2cbd7e7377296edab02ab79fc98b84fb47f825/policy/src/main/java/org/apache/wss4j/policy/model/Trust13.java/#L30-L170,1.0
11411,11911,3,8427386,data class,minor,37:59.4,class,org.apache.camel.opentracing.starter.OpenTracingConfigurationProperties,git@github.com:apache/camel.git,8a85a70643c4d6eec2d3abddeea44ecb06c2f486,/platforms/spring-boot/components-starter/camel-opentracing-starter/src/main/java/org/apache/camel/opentracing/starter/OpenTracingConfigurationProperties.java,23,52,https://github.com/apache/camel/blob/8a85a70643c4d6eec2d3abddeea44ecb06c2f486/platforms/spring-boot/components-starter/camel-opentracing-starter/src/main/java/org/apache/camel/opentracing/starter/OpenTracingConfigurationProperties.java/#L23-L52,1.0
11420,11918,3,8601637,data class,minor,01:57.3,class,org.apache.hadoop.hbase.io.encoding.HFileBlockDefaultEncodingContext,git@github.com:apache/hbase.git,44f8abd5c65c59e9d09f6ad14b3c825f145d8e4f,/hbase-common/src/main/java/org/apache/hadoop/hbase/io/encoding/HFileBlockDefaultEncodingContext.java,49,263,https://github.com/apache/hbase/blob/44f8abd5c65c59e9d09f6ad14b3c825f145d8e4f/hbase-common/src/main/java/org/apache/hadoop/hbase/io/encoding/HFileBlockDefaultEncodingContext.java/#L49-L263,1.0
11422,11920,3,8526485,data class,minor,02:18.7,class,org.apache.cloudstack.engine.cloud.entity.api.VirtualMachineEntityImpl,git@github.com:apache/cloudstack.git,8d3feb100aab4a45b31a789f444038b892161eec,/engine/orchestration/src/main/java/org/apache/cloudstack/engine/cloud/entity/api/VirtualMachineEntityImpl.java,39,272,https://github.com/apache/cloudstack/blob/8d3feb100aab4a45b31a789f444038b892161eec/engine/orchestration/src/main/java/org/apache/cloudstack/engine/cloud/entity/api/VirtualMachineEntityImpl.java/#L39-L272,1.0
11433,11931,3,6197424,data class,major,08:09.7,class,org.eclipse.che.infrastructure.docker.client.json.network.Ipam,git@github.com:eclipse/che.git,c5498c2ac562cd8a2fc79a6bb0446d291f05a201,/infrastructures/docker/docker-client/src/main/java/org/eclipse/che/infrastructure/docker/client/json/network/Ipam.java,19,98,https://github.com/eclipse/che/blob/c5498c2ac562cd8a2fc79a6bb0446d291f05a201/infrastructures/docker/docker-client/src/main/java/org/eclipse/che/infrastructure/docker/client/json/network/Ipam.java/#L19-L98,1.0
11434,11932,3,6255385,data class,minor,08:18.9,class,org.eclipse.hawkbit.ui.distributions.state.ManageSoftwareModuleFilters,git@github.com:eclipse/hawkbit.git,51be28147f6f575b6c1ab4a5ef84ffd9174f1209,/hawkbit-ui/src/main/java/org/eclipse/hawkbit/ui/distributions/state/ManageSoftwareModuleFilters.java,23,62,https://github.com/eclipse/hawkbit/blob/51be28147f6f575b6c1ab4a5ef84ffd9174f1209/hawkbit-ui/src/main/java/org/eclipse/hawkbit/ui/distributions/state/ManageSoftwareModuleFilters.java/#L23-L62,1.0
11436,11934,3,6375517,data class,minor,08:43.3,class,org.eclipse.e4.ui.model.application.ui.menu.impl.HandledMenuItemImpl,git@github.com:eclipse/eclipse.platform.ui.git,e3bbb556534a1fb945e1036948325d14a8dd9c7a,/bundles/org.eclipse.e4.ui.model.workbench/src/org/eclipse/e4/ui/model/application/ui/menu/impl/HandledMenuItemImpl.java,49,327,https://github.com/eclipse/eclipse.platform.ui/blob/e3bbb556534a1fb945e1036948325d14a8dd9c7a/bundles/org.eclipse.e4.ui.model.workbench/src/org/eclipse/e4/ui/model/application/ui/menu/impl/HandledMenuItemImpl.java/#L49-L327,1.0
11458,11956,3,5681626,data class,major,30:12.4,class,org.apache.struts.faces.component.MessageComponent,git@github.com:apache/struts1.git,02c9ff7485b1900515c6e0b32ed54ea46dd97d51,/faces/src/main/java/org/apache/struts/faces/component/MessageComponent.java,35,285,https://github.com/apache/struts1/blob/02c9ff7485b1900515c6e0b32ed54ea46dd97d51/faces/src/main/java/org/apache/struts/faces/component/MessageComponent.java/#L35-L285,0.0
11461,11959,3,6293245,data class,critical,30:35.1,class,org.eclipse.jetty.plus.security.DataSourceLoginService,git@github.com:eclipse/jetty.project.git,65528f76c5ef6ddca11385f9721c8f0bc5f2eed7,/jetty-plus/src/main/java/org/eclipse/jetty/plus/security/DataSourceLoginService.java,52,530,https://github.com/eclipse/jetty.project/blob/65528f76c5ef6ddca11385f9721c8f0bc5f2eed7/jetty-plus/src/main/java/org/eclipse/jetty/plus/security/DataSourceLoginService.java/#L52-L530,1.0
11477,11975,3,8749806,data class,minor,50:00.2,class,org.apache.hadoop.mapred.MapOutputCollector.Context,git@github.com:apache/hadoop-common.git,42a61a4fbc88303913c4681f0d40ffcc737e70b5,/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapred/MapOutputCollector.java,40,64,https://github.com/apache/hadoop-common/blob/42a61a4fbc88303913c4681f0d40ffcc737e70b5/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapred/MapOutputCollector.java/#L40-L64,0.0
11490,11988,3,8187132,data class,minor,16:30.9,class,org.apache.activemq.broker.TransportConnectionState,git@github.com:apache/activemq.git,ccf56875b0660214e0a61bd2f8adc418143551fc,/activemq-broker/src/main/java/org/apache/activemq/broker/TransportConnectionState.java,27,74,https://github.com/apache/activemq/blob/ccf56875b0660214e0a61bd2f8adc418143551fc/activemq-broker/src/main/java/org/apache/activemq/broker/TransportConnectionState.java/#L27-L74,1.0
11498,11996,3,6480563,data class,critical,19:38.4,class,org.eclipse.paho.mqttv5.client.internal.MqttConnectionState,git@github.com:eclipse/paho.mqtt.java.git,5af7b53499e7dbe45b7227b3d41fc870089c0033,/org.eclipse.paho.mqttv5.client/src/main/java/org/eclipse/paho/mqttv5/client/internal/MqttConnectionState.java,26,168,https://github.com/eclipse/paho.mqtt.java/blob/5af7b53499e7dbe45b7227b3d41fc870089c0033/org.eclipse.paho.mqttv5.client/src/main/java/org/eclipse/paho/mqttv5/client/internal/MqttConnectionState.java/#L26-L168,1.0
11523,12021,3,7243958,data class,major,39:44.2,class,com.salesforce.dva.argus.entity.Trigger,git@github.com:salesforce/Argus.git,121b59a268da264316cded6a3e9271366a23cd86,/ArgusCore/src/main/java/com/salesforce/dva/argus/entity/Trigger.java,88,491,https://github.com/salesforce/Argus/blob/121b59a268da264316cded6a3e9271366a23cd86/ArgusCore/src/main/java/com/salesforce/dva/argus/entity/Trigger.java/#L88-L491,1.0
11526,12024,3,6358306,data class,minor,26:10.5,class,org.eclipse.m2e.model.edit.pom.impl.ReportSetImpl,git@github.com:eclipse/m2e-core.git,7400bf563885fdf122aaccf356c398a0a9120ffa,/org.eclipse.m2e.model.edit/src/main/java/org/eclipse/m2e/model/edit/pom/impl/ReportSetImpl.java,43,364,https://github.com/eclipse/m2e-core/blob/7400bf563885fdf122aaccf356c398a0a9120ffa/org.eclipse.m2e.model.edit/src/main/java/org/eclipse/m2e/model/edit/pom/impl/ReportSetImpl.java/#L43-L364,1.0
11538,12036,3,7689561,data class,minor,28:15.1,class,org.springframework.ide.vscode.commons.cloudfoundry.client.CFRouteImpl,git@github.com:spring-projects/sts4.git,46e9e985b0c5e28ea1952d9fc640ec12fd9c8fdd,/headless-services/commons/commons-cf/src/main/java/org/springframework/ide/vscode/commons/cloudfoundry/client/CFRouteImpl.java,3,92,https://github.com/spring-projects/sts4/blob/46e9e985b0c5e28ea1952d9fc640ec12fd9c8fdd/headless-services/commons/commons-cf/src/main/java/org/springframework/ide/vscode/commons/cloudfoundry/client/CFRouteImpl.java/#L3-L92,1.0
11543,12041,3,6463026,data class,minor,28:48.2,class,org.eclipse.packagedrone.repo.utils.osgi.bundle.BundleInformation.RequireCapability,git@github.com:eclipse/packagedrone.git,3869c1643cdc6f7cb8b26097a7b6994683b13d7e,/bundles/org.eclipse.packagedrone.repo.utils.osgi/src/org/eclipse/packagedrone/repo/utils/osgi/bundle/BundleInformation.java,377,406,https://github.com/eclipse/packagedrone/blob/3869c1643cdc6f7cb8b26097a7b6994683b13d7e/bundles/org.eclipse.packagedrone.repo.utils.osgi/src/org/eclipse/packagedrone/repo/utils/osgi/bundle/BundleInformation.java/#L377-L406,1.0
11551,12049,3,5581462,data class,minor,30:29.8,class,org.apache.servicecomb.it.schema.User,git@github.com:apache/servicecomb-java-chassis.git,72cd0e137c4a0c3b899adfa6e19e2fd590743014,/integration-tests/it-common/src/main/java/org/apache/servicecomb/it/schema/User.java,23,76,https://github.com/apache/servicecomb-java-chassis/blob/72cd0e137c4a0c3b899adfa6e19e2fd590743014/integration-tests/it-common/src/main/java/org/apache/servicecomb/it/schema/User.java/#L23-L76,1.0
11561,12059,3,6571855,data class,minor,32:00.5,class,org.eclipse.ui.internal.preferences.WorkbenchPreferenceExtensionNode,git@github.com:eclipse/rap.git,6295da95d01da6669c91bd4b058db9b89f35abaf,/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/preferences/WorkbenchPreferenceExtensionNode.java,33,255,https://github.com/eclipse/rap/blob/6295da95d01da6669c91bd4b058db9b89f35abaf/bundles/org.eclipse.rap.ui.workbench/Eclipse UI/org/eclipse/ui/internal/preferences/WorkbenchPreferenceExtensionNode.java/#L33-L255,1.0
11563,12061,3,5515839,data class,minor,32:07.4,class,org.apache.rocketmq.broker.transaction.TransactionRecord,git@github.com:apache/rocketmq.git,971fa8ed8b209b39bdfe41c57cd64576d244e6bd,/broker/src/main/java/org/apache/rocketmq/broker/transaction/TransactionRecord.java,22,43,https://github.com/apache/rocketmq/blob/971fa8ed8b209b39bdfe41c57cd64576d244e6bd/broker/src/main/java/org/apache/rocketmq/broker/transaction/TransactionRecord.java/#L22-L43,1.0
11565,12063,3,8347642,data class,minor,32:20.2,class,com.nwalsh.xalan.Callout,git@github.com:eclipse/org.aspectj.git,370f291c359cd159c5f3f0abd6e9e53e81234a07,/lib/docbook/docbook-xsl/extensions/xalan2/com/nwalsh/xalan/Callout.java,33,142,https://github.com/eclipse/org.aspectj/blob/370f291c359cd159c5f3f0abd6e9e53e81234a07/lib/docbook/docbook-xsl/extensions/xalan2/com/nwalsh/xalan/Callout.java/#L33-L142,1.0
11569,12067,3,8533645,data class,minor,34:36.8,class,org.apache.cloudstack.api.command.user.network.UpdateNetworkCmd,git@github.com:apache/cloudstack.git,8d3feb100aab4a45b31a789f444038b892161eec,/api/src/main/java/org/apache/cloudstack/api/command/user/network/UpdateNetworkCmd.java,45,225,https://github.com/apache/cloudstack/blob/8d3feb100aab4a45b31a789f444038b892161eec/api/src/main/java/org/apache/cloudstack/api/command/user/network/UpdateNetworkCmd.java/#L45-L225,1.0
11628,12126,3,8279744,data class,minor,43:09.8,class,org.apache.james.mailbox.cassandra.mail.CassandraAttachmentDAOV2.DAOAttachment,git@github.com:apache/james-project.git,fa24a096a5853459c3769a34ccc68feb91626bfa,/mailbox/cassandra/src/main/java/org/apache/james/mailbox/cassandra/mail/CassandraAttachmentDAOV2.java,50,104,https://github.com/apache/james-project/blob/fa24a096a5853459c3769a34ccc68feb91626bfa/mailbox/cassandra/src/main/java/org/apache/james/mailbox/cassandra/mail/CassandraAttachmentDAOV2.java/#L50-L104,1.0
11630,12128,3,5884892,data class,minor,43:46.9,class,org.apache.usergrid.batch.service.JobSchedulerService,git@github.com:apache/usergrid.git,ac1e6e4035f9307b871478ed47246cf92cfd5f7f,/stack/core/src/main/java/org/apache/usergrid/batch/service/JobSchedulerService.java,55,450,https://github.com/apache/usergrid/blob/ac1e6e4035f9307b871478ed47246cf92cfd5f7f/stack/core/src/main/java/org/apache/usergrid/batch/service/JobSchedulerService.java/#L55-L450,1.0
11690,12186,3,9402805,data class,minor,25:31.7,class,java.time.zone.ZoneOffsetTransitionRule,git@github.com:SAP/SapMachine.git,6e62561730c46dc5000c39665c43951832192ceb,/src/java.base/share/classes/java/time/zone/ZoneOffsetTransitionRule.java,100,632,https://github.com/SAP/SapMachine/blob/6e62561730c46dc5000c39665c43951832192ceb/src/java.base/share/classes/java/time/zone/ZoneOffsetTransitionRule.java/#L100-L632,1.0
11694,12190,3,6164729,data class,minor,27:38.9,class,org.eclipse.che.plugin.typescript.dto.model.FieldAttributeModel,git@github.com:eclipse/che.git,c5498c2ac562cd8a2fc79a6bb0446d291f05a201,/core/che-core-typescript-dto-maven-plugin/src/main/java/org/eclipse/che/plugin/typescript/dto/model/FieldAttributeModel.java,29,214,https://github.com/eclipse/che/blob/c5498c2ac562cd8a2fc79a6bb0446d291f05a201/core/che-core-typescript-dto-maven-plugin/src/main/java/org/eclipse/che/plugin/typescript/dto/model/FieldAttributeModel.java/#L29-L214,1.0
11710,12206,3,5609190,data class,minor,31:51.4,class,org.apache.royale.compiler.config.RSLSettings,git@github.com:apache/royale-compiler.git,fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd,/compiler-common/src/main/java/org/apache/royale/compiler/config/RSLSettings.java,34,233,https://github.com/apache/royale-compiler/blob/fbd9bc3b9e48c80dbd8c1d32a6f83221e314efdd/compiler-common/src/main/java/org/apache/royale/compiler/config/RSLSettings.java/#L34-L233,1.0
11720,12216,3,7027539,data class,major,40:31.1,class,com.ibm.cloud.objectstorage.services.kms.model.ListKeysResult,git@github.com:IBM/ibm-cos-sdk-java.git,d6b03864c15c622ce439e39f20ab41a77dc1cc83,/ibm-cos-java-sdk-kms/src/main/java/com/ibm/cloud/objectstorage/services/kms/model/ListKeysResult.java,22,300,https://github.com/IBM/ibm-cos-sdk-java/blob/d6b03864c15c622ce439e39f20ab41a77dc1cc83/ibm-cos-java-sdk-kms/src/main/java/com/ibm/cloud/objectstorage/services/kms/model/ListKeysResult.java/#L22-L300,1.0
11736,12232,1,3727271,data class,critical,05:08.3,class,com.alibaba.druid.pool.DruidPooledCallableStatement,git@github.com:alibaba/druid.git,768469fe4d1340efe1036453366a58c9ab7e30d1,/src/main/java/com/alibaba/druid/pool/DruidPooledCallableStatement.java,40,1089,https://github.com/alibaba/druid/blob/768469fe4d1340efe1036453366a58c9ab7e30d1/src/main/java/com/alibaba/druid/pool/DruidPooledCallableStatement.java/#L40-L1089,1.0
11742,12238,3,7684728,data class,critical,35:02.6,class,org.springframework.xd.dirt.modules.metadata.FileSinkOptionsMetadata,git@github.com:spring-projects/spring-xd.git,ec106725c51d245109b2e5055d9f65e43228ecc1,/spring-xd-dirt/src/main/java/org/springframework/xd/dirt/modules/metadata/FileSinkOptionsMetadata.java,37,148,https://github.com/spring-projects/spring-xd/blob/ec106725c51d245109b2e5055d9f65e43228ecc1/spring-xd-dirt/src/main/java/org/springframework/xd/dirt/modules/metadata/FileSinkOptionsMetadata.java/#L37-L148,1.0
11749,12245,3,7812575,data class,major,36:09.8,class,org.apache.geode.management.internal.beans.MemberMBeanBridge,git@github.com:apache/geode.git,8fd839e8b73e40bd2dfd14f331b587431bd35a66,/geode-core/src/main/java/org/apache/geode/management/internal/beans/MemberMBeanBridge.java,119,1725,https://github.com/apache/geode/blob/8fd839e8b73e40bd2dfd14f331b587431bd35a66/geode-core/src/main/java/org/apache/geode/management/internal/beans/MemberMBeanBridge.java/#L119-L1725,1.0
11753,12249,3,3857472,data class,minor,38:25.6,class,org.apache.ivy.core.module.descriptor.DefaultArtifact,git@github.com:apache/ant-ivy.git,4ffcf8f06f238b17e78e8033c3e8278833e452eb,/src/java/org/apache/ivy/core/module/descriptor/DefaultArtifact.java,30,146,https://github.com/apache/ant-ivy/blob/4ffcf8f06f238b17e78e8033c3e8278833e452eb/src/java/org/apache/ivy/core/module/descriptor/DefaultArtifact.java/#L30-L146,1.0
11755,12251,3,5775703,data class,minor,38:41.8,class,org.apache.syncope.common.lib.to.PagedResult,git@github.com:apache/syncope.git,114c412afbfba24ffb4fbc804e5308a823a16a78,/common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/to/PagedResult.java,35,135,https://github.com/apache/syncope/blob/114c412afbfba24ffb4fbc804e5308a823a16a78/common/idrepo/lib/src/main/java/org/apache/syncope/common/lib/to/PagedResult.java/#L35-L135,1.0
11769,12265,3,5991953,data class,critical,40:17.2,class,software.amazon.awssdk.codegen.model.intermediate.ShapeMarshaller,git@github.com:aws/aws-sdk-java-v2.git,1d5d11e8087c93ab1a3a2d35193052e526fd123c,/codegen/src/main/java/software/amazon/awssdk/codegen/model/intermediate/ShapeMarshaller.java,18,109,https://github.com/aws/aws-sdk-java-v2/blob/1d5d11e8087c93ab1a3a2d35193052e526fd123c/codegen/src/main/java/software/amazon/awssdk/codegen/model/intermediate/ShapeMarshaller.java/#L18-L109,1.0
11824,12320,3,6834927,data class,minor,22:57.5,class,org.eclipse.n4js.services.N4JSGrammarAccess.BitwiseORExpressionElements,git@github.com:eclipse/n4js.git,f715912fce0352ab574ff878086f77d17a78c908,/plugins/org.eclipse.n4js/src-gen/org/eclipse/n4js/services/N4JSGrammarAccess.java,6096,6144,https://github.com/eclipse/n4js/blob/f715912fce0352ab574ff878086f77d17a78c908/plugins/org.eclipse.n4js/src-gen/org/eclipse/n4js/services/N4JSGrammarAccess.java/#L6096-L6144,1.0
11835,12331,3,6923657,data class,minor,23:55.5,class,com.google.googlejavaformat.intellij.GoogleJavaFormatSettings.State,git@github.com:google/google-java-format.git,df76e0c7fe82711c8600768fca19d0ebaf2ca3d2,/idea_plugin/src/com/google/googlejavaformat/intellij/GoogleJavaFormatSettings.java,79,105,https://github.com/google/google-java-format/blob/df76e0c7fe82711c8600768fca19d0ebaf2ca3d2/idea_plugin/src/com/google/googlejavaformat/intellij/GoogleJavaFormatSettings.java/#L79-L105,0.5
11838,12334,3,4246628,data class,major,25:09.0,class,org.apache.commons.jcs.auxiliary.disk.file.FileDiskCacheAttributes,git@github.com:apache/commons-jcs.git,ad897014842fc830483f32fdfb903f3bb8f70289,/commons-jcs-sandbox/filecache/src/main/java/org/apache/commons/jcs/auxiliary/disk/file/FileDiskCacheAttributes.java,27,140,https://github.com/apache/commons-jcs/blob/ad897014842fc830483f32fdfb903f3bb8f70289/commons-jcs-sandbox/filecache/src/main/java/org/apache/commons/jcs/auxiliary/disk/file/FileDiskCacheAttributes.java/#L27-L140,1.0
11868,12364,3,4493302,data class,minor,09:48.6,class,org.apache.drill.exec.ssl.SSLConfigClient,git@github.com:apache/drill.git,5e2251a9fd659b81ebfcd6702ee4ee16b3f7b6b3,/exec/java-exec/src/main/java/org/apache/drill/exec/ssl/SSLConfigClient.java,33,281,https://github.com/apache/drill/blob/5e2251a9fd659b81ebfcd6702ee4ee16b3f7b6b3/exec/java-exec/src/main/java/org/apache/drill/exec/ssl/SSLConfigClient.java/#L33-L281,1.0
11875,12371,3,3850165,data class,minor,14:21.3,class,org.apache.ivy.tools.analyser.JarModule,git@github.com:apache/ant-ivy.git,4ffcf8f06f238b17e78e8033c3e8278833e452eb,/src/java/org/apache/ivy/tools/analyser/JarModule.java,24,46,https://github.com/apache/ant-ivy/blob/4ffcf8f06f238b17e78e8033c3e8278833e452eb/src/java/org/apache/ivy/tools/analyser/JarModule.java/#L24-L46,1.0
11901,12397,3,8049118,data class,minor,17:04.3,class,org.eclipse.xtext.validation.services.ConcreteSyntaxValidationTestLanguageGrammarAccess.GroupMultiplicitiesElements,git@github.com:eclipse/xtext-core.git,e04964e4c2a3e0338c0079bd8333688835e77c31,/org.eclipse.xtext.tests/src-gen/org/eclipse/xtext/validation/services/ConcreteSyntaxValidationTestLanguageGrammarAccess.java,414,508,https://github.com/eclipse/xtext-core/blob/e04964e4c2a3e0338c0079bd8333688835e77c31/org.eclipse.xtext.tests/src-gen/org/eclipse/xtext/validation/services/ConcreteSyntaxValidationTestLanguageGrammarAccess.java/#L414-L508,1.0
11905,12401,3,3763661,data class,major,41:35.7,class,com.amazon.pay.request.SetOrderReferenceDetailsRequest,git@github.com:amzn/amazon-pay-sdk-java.git,5a3547d00c796aab8f0c8ac12e0310f7a5c4678a,/src/com/amazon/pay/request/SetOrderReferenceDetailsRequest.java,25,272,https://github.com/amzn/amazon-pay-sdk-java/blob/5a3547d00c796aab8f0c8ac12e0310f7a5c4678a/src/com/amazon/pay/request/SetOrderReferenceDetailsRequest.java/#L25-L272,1.0
11912,12408,3,8065474,data class,minor,27:51.1,class,org.eclipse.xtext.ui.tests.editor.contentassist.services.TwoContextsTestLanguageGrammarAccess.AnElementElements,git@github.com:eclipse/xtext-eclipse.git,0c7546b6aaf3644a77fc68eef9f3da368cbbeabd,/org.eclipse.xtext.ui.tests/src-gen/org/eclipse/xtext/ui/tests/editor/contentassist/services/TwoContextsTestLanguageGrammarAccess.java,40,82,https://github.com/eclipse/xtext-eclipse/blob/0c7546b6aaf3644a77fc68eef9f3da368cbbeabd/org.eclipse.xtext.ui.tests/src-gen/org/eclipse/xtext/ui/tests/editor/contentassist/services/TwoContextsTestLanguageGrammarAccess.java/#L40-L82,1.0
11916,12412,3,5414612,data class,major,29:22.2,class,org.apache.openejb.jee.FacesProperty,git@github.com:apache/openejb.git,f10c077ade927d73bdbd9ed4cc28b79f58a1cd66,/openejb/container/openejb-jee/src/main/java/org/apache/openejb/jee/FacesProperty.java,70,298,https://github.com/apache/openejb/blob/f10c077ade927d73bdbd9ed4cc28b79f58a1cd66/openejb/container/openejb-jee/src/main/java/org/apache/openejb/jee/FacesProperty.java/#L70-L298,0.0
11929,12425,3,6638995,data class,major,30:21.6,class,com.facebook.share.model.ShareContent,git@github.com:facebook/facebook-android-sdk.git,81ca34a2a0f7ee391f90c6051c5a22e5bc8663c2,/facebook-common/src/main/java/com/facebook/share/model/ShareContent.java,35,243,https://github.com/facebook/facebook-android-sdk/blob/81ca34a2a0f7ee391f90c6051c5a22e5bc8663c2/facebook-common/src/main/java/com/facebook/share/model/ShareContent.java/#L35-L243,1.0
11957,12453,3,7798138,data class,minor,34:33.2,class,org.apache.geode.cache.configuration.SerializationRegistrationType,git@github.com:apache/geode.git,8fd839e8b73e40bd2dfd14f331b587431bd35a66,/geode-management/src/main/java/org/apache/geode/cache/configuration/SerializationRegistrationType.java,81,286,https://github.com/apache/geode/blob/8fd839e8b73e40bd2dfd14f331b587431bd35a66/geode-management/src/main/java/org/apache/geode/cache/configuration/SerializationRegistrationType.java/#L81-L286,1.0
